reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method,database_clean,reaction_type,is_complex,base_reaction,is_reverse,Ensemble_Geometric_Mean,Ensemble_Arithmetic_Mean,Ensemble_Median,Ensemble_Weighted
UACGAMPpp,b0480,169.22268505812133,3.6005,38.68474,189.866928100586,4.961503606695668,399.46,,399.46,Metabolic (Core),False,UACGAMPpp,False,19.032300372070388,59.27841792682041,21.82312180334783,19.032300372070388
UACGAMtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UACGAMtex,False,,,,
UACGAMtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UACGAMtex,False,,,,
UACGAMtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UACGAMtex,False,,,,
UACGAMtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UACGAMtex,False,,,,
UACGAMtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UACGAMtex,True,,,,
UACGAMtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UACGAMtex,True,,,,
UACGAMtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UACGAMtex,True,,,,
UACGAMtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UACGAMtex,True,,,,
UACMAMO,b3787,136.71153247522938,2.3207,1.1299614,5.22585391998291,1.4216185361682434,,0.4,,Metabolic (Core),False,UACMAMO,False,2.1009017283303644,2.524533464037788,1.8711592680841216,2.1009017283303644
UAG2E,b3786,121.175352563932,,,,,3.625,,3.625,Metabolic (Core),False,UAG2E,False,,,,
UAG2E_reverse,b3786,121.175352563932,,,,,3.625,,3.625,Metabolic (Reverse),False,UAG2E,True,,,,
UAGAAT,b1094 and b0181,97.76404181117316,2.5692,81.13263,4.022279739379883,57.063283581709584,9.166666666666666,,9.166666666666666,Metabolic (Core),True,UAGAAT,False,14.789572626906867,36.19684833027237,30.542781660544733,14.789572626906867
UAGAAT_reverse,b1094 and b0181,97.76404181117316,138.603,69.51193,5.104099273681641,28.88367235458073,9.166666666666666,,9.166666666666666,Metabolic (Reverse),True,UAGAAT,True,34.522391630664096,60.5256754070656,49.19780117729037,34.522391630664096
UAGCVT,b3189,118.43411865124476,2.4301,3.8900247,3.991020917892456,57.063283581709584,3.78,,3.78,Metabolic (Core),False,UAGCVT,False,6.811681243940857,16.843607299900512,3.940522808946228,6.811681243940857
UAGDP,b3730,98.49306668197664,14.4413,,12.104022979736328,52.91107539188916,137.22307692307692,,137.22307692307692,Metabolic (Core),False,UAGDP,False,20.990729850805053,26.48546612387516,14.4413,9.806649523984655
UAGPT3,b0090,136.70881435012527,9.8994,0.13485642,4.115441799163818,5.013311171749852,2.198888888888889,,2.198888888888889,Metabolic (Core),False,UAGPT3,False,2.2908961708336357,4.790752347728418,4.564376485456835,2.2908961708336357
UAMAGS,b0088,121.20698236312832,3.3444,8.4315605,4.861299991607666,24.21911561649679,3.6616668,,3.6616668,Metabolic (Core),False,UAMAGS,False,7.590741807385507,10.214094027026114,6.646430245803833,7.590741807385507
UAMAS,b0091,115.09424085382416,20.1096,2.2184038,9.813005447387695,12.682926831067949,6.85,,6.85,Metabolic (Core),False,UAMAS,False,8.632098549479656,11.205984019613911,11.247966139227822,8.632098549479656
UAPGR,b3972,123.60963225270936,3.4714,4.28419,5.294199466705322,24.17830380611881,30.20769230769231,,30.20769230769231,Metabolic (Core),False,UAPGR,False,6.605411498795789,9.307023318206033,4.7891947333526605,6.605411498795789
UDCPDPS,b0174,121.23861216232469,13.1371,0.16408876,1.2509979009628296,0.1853472905278476,2.5,,2.5,Metabolic (Core),False,UDCPDPS,False,0.8408243697085449,3.6843834878726693,0.7181725957453386,0.8408243697085449
UDCPDP_num1,b1278,76.35248958333332,4.4873,7.4198847,15.453694343566896,0.536723264075099,,112645.641475366,,Metabolic (Core),False,UDCPDP,False,4.076535700811776,6.974400576910499,5.95359235,4.076535700811776
UDCPDP_num2,b0841,97.61360481285834,1.9392,0.5410332,5.394898891448975,2.30114731337025,,112645.641475366,,Metabolic (Core),False,UDCPDP,False,1.899737355437322,2.544069851204806,2.1201736566851253,1.899737355437322
UDCPDP_num3,b3057,23.0,4.6966,3.390664,24.94230842590332,9.874735015362448,,112645.641475366,,Metabolic (Core),False,UDCPDP,False,7.913755095028374,10.726076860316443,7.285667507681224,7.913755095028374
UDCPDPpp_num1,b3057,23.0,15.9002,3.390664,24.94230842590332,1.3186232450344315,,112645.641475366,,Metabolic (Core),False,UDCPDPpp,False,6.48912557778045,11.387948917734438,9.645432,6.48912557778045
UDCPDPpp_num2,b1278,76.35248958333332,,7.4198847,15.453694343566896,5.396894890846273,,112645.641475366,,Metabolic (Core),False,UDCPDPpp,False,8.521665408871657,9.423491311471055,7.4198847,4.987620010579877
UDCPDPpp_num3,b0841,97.61360481285834,,0.5410332,5.394898891448975,8.645785370246568,,112645.641475366,,Metabolic (Core),False,UDCPDPpp,False,2.9331699380333625,4.860572487231848,5.394898891448975,2.2413151099392397
UDPACGALtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPACGALtex,False,,,,
UDPACGALtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPACGALtex,False,,,,
UDPACGALtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPACGALtex,False,,,,
UDPACGALtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPACGALtex,False,,,,
UDPACGALtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPACGALtex,True,,,,
UDPACGALtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPACGALtex,True,,,,
UDPACGALtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPACGALtex,True,,,,
UDPACGALtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPACGALtex,True,,,,
UDPG4E,b0759,151.18324760891227,,,,,500.0,,500.0,Metabolic (Core),False,UDPG4E,False,,,,
UDPG4E_reverse,b0759,151.18324760891227,,,,,500.0,,500.0,Metabolic (Reverse),False,UDPG4E,True,,,,
UDPGALM,b2036,128.2406734749161,,,,,11.519,,11.519,Metabolic (Core),False,UDPGALM,False,,,,
UDPGALPpp,b0480,169.22268505812133,49.5466,46.95271,195.60403442382807,5.7364122304115925,399.46,,399.46,Metabolic (Core),False,UDPGALPpp,False,40.195105290241926,74.45993916355991,48.249655000000004,40.195105290241926
UDPGALtex_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGALtex,False,,,,
UDPGALtex_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGALtex,False,,,,
UDPGALtex_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGALtex,False,,,,
UDPGALtex_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGALtex,False,,,,
UDPGALtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGALtex,True,,,,
UDPGALtex_reverse_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGALtex,True,,,,
UDPGALtex_reverse_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGALtex,True,,,,
UDPGALtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGALtex,True,,,,
UDPGD,b2028,152.5584987702834,1.1312,1.7073543,2.684621810913086,2.48640249435364,25.97864705882353,,25.97864705882353,Metabolic (Core),False,UDPGD,False,1.8948699085935068,2.0023946513166813,2.0968783971768197,1.8948699085935068
UDPGDC,b2255,151.18324760891227,8.62,11.115102,20.34912300109864,4.354976974083286,,0.3025,,Metabolic (Core),False,UDPGDC,False,9.59926695563753,11.10980049379548,9.867550999999999,9.59926695563753
UDPGLCURtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,False,,,,
UDPGLCURtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,False,,,,
UDPGLCURtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,False,,,,
UDPGLCURtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,False,,,,
UDPGLCURtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,True,,,,
UDPGLCURtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,True,,,,
UDPGLCURtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,True,,,,
UDPGLCURtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGLCURtex,True,,,,
UDPGPT,b2047,152.5584987702834,15.5811,4.262493,4.25877046585083,7.228125235384933,,112645.641475366,,Metabolic (Core),False,UDPGPT,False,6.724235636734902,7.8326221753089404,5.745309117692466,6.724235636734902
UDPGPT_reverse,b2047,152.5584987702834,0.3187,,13.667494773864746,4.074876182746937,,112645.641475366,,Metabolic (Reverse),False,UDPGPT,True,2.6085257747502446,6.020356985537227,4.074876182746937,2.052562306688392
UDPGPpp,b0480,169.22268505812133,16.796,46.95271,195.60403442382807,4.954529607976452,213.74216667,,213.74216667,Metabolic (Core),False,UDPGPpp,False,29.567301609910633,66.07681850795113,31.874355,29.567301609910633
UDPGtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGtex,False,,,,
UDPGtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGtex,False,,,,
UDPGtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGtex,False,,,,
UDPGtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGtex,False,,,,
UDPGtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGtex,True,,,,
UDPGtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UDPGtex,True,,,,
UDPGtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UDPGtex,True,,,,
UDPGtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UDPGtex,True,,,,
UDPKAAT,b2253,149.80799644754114,28.3716,2.199389,2.714761257171631,32.94228372318428,,,,Metabolic (Core),False,UDPKAAT,False,8.643065529700579,16.55700849508898,15.543180628585816,8.643065529700579
UDPKAAT_reverse,b2253,149.80799644754114,2.5001,4.21683,5.714029788970947,8.999702292651358,,,,Metabolic (Reverse),False,UDPKAAT,True,4.825346770933217,5.357665520405576,4.965429894485474,4.825346770933217
UGCIAMH,b0515,136.47847541820553,0.6458,,52.070709228515625,5.160646713364276,,112645.641475366,,Metabolic (Core),False,UGCIAMH,False,5.577829321705374,19.29238531395997,5.160646713364276,3.6295176755400402
UGLCURPpp,b0480,169.22268505812133,4.1191,34.457436,220.3391876220703,4.961503606695668,,112645.641475366,,Metabolic (Core),False,UGLCURPpp,False,19.84712419083209,65.9693068071915,19.709469803347837,19.84712419083209
UGLT,b0758,169.35117402633932,312.5032,0.71185803,14.575479507446287,3.2366721193974084,285.0,,285.0,Metabolic (Core),False,UGLT,False,10.12144113869044,82.75680241421091,8.906075813421849,10.12144113869044
UGLT_reverse,b0758,169.35117402633932,6.4299,0.71185803,14.575479507446287,10.020159711133427,285.0,,285.0,Metabolic (Reverse),False,UGLT,True,5.084798829019715,7.934349312144929,8.225029855566714,5.084798829019715
UGLYCH,b0505,143.25976446138526,11.065,9.342045,31.12774085998535,96.06349232627436,,36.0,,Metabolic (Core),False,UGLYCH,False,23.57897036646192,36.899569546564926,21.096370429992675,23.57897036646192
UGMDDS,b0086,122.42412220751704,35.906,5.824305,17.666841506958008,8.385813489599439,18.0,,18.0,Metabolic (Core),False,UGMDDS,False,13.267185822245906,16.945739999139363,13.026327498278723,13.267185822245906
UHGADA,b0096,136.70881435012527,8.6076,1.3846349,12.135621070861816,1.093068402983836,1.6949999999999998,,1.6949999999999998,Metabolic (Core),False,UHGADA,False,3.545942383401069,5.805231093461413,4.99611745,3.545942383401069
ULA4NFT,b2255,151.18324760891227,57.7965,22.029419,17.02059555053711,5.32062846472089,,,,Metabolic (Core),False,ULA4NFT,False,18.427251662638554,25.5417857538145,19.525007275268557,18.427251662638554
ULA4Ntppi,b2258 and b4544,33.2825,,,,,,112645.641475366,,Transport,True,ULA4Ntppi,False,,,,
UM3PL,b4233,120.42138255624845,54.4344,6.0596786,5.56724214553833,7.594271779263672,,112645.641475366,,Metabolic (Core),False,UM3PL,False,10.867066364163843,18.4138981312005,6.8269751896318365,10.867066364163843
UM4PCP,b1192,136.2454183611817,3.2604,,5.245690822601318,7.381707492199664,,112645.641475366,,Metabolic (Core),False,UM4PCP,False,5.016607642397055,5.295932771600327,5.245690822601318,3.3520277211445
UM4PL,b4233,120.42138255624845,3.7361,6.0596786,5.908768177032471,3.0734277155319725,,112645.641475366,,Metabolic (Core),False,UM4PL,False,4.5029488029598195,4.694493623141111,4.822434088516236,4.5029488029598195
UMPK_num1,b0910,97.61360481285834,,,,,,170.79666666666668,,Metabolic (Core),False,UMPK,False,,,,
UMPK_num2,b0171,115.69288473855748,,,,,,170.79666666666668,,Metabolic (Core),False,UMPK,False,,,,
UMPK_reverse_num1,b0910,97.61360481285834,,,,,,170.79666666666668,,Metabolic (Reverse),False,UMPK,True,,,,
UMPK_reverse_num2,b0171,115.69288473855748,,,,,,170.79666666666668,,Metabolic (Reverse),False,UMPK,True,,,,
UMPtex_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UMPtex,False,,,,
UMPtex_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UMPtex,False,,,,
UMPtex_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UMPtex,False,,,,
UMPtex_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UMPtex,False,,,,
UMPtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UMPtex,True,,,,
UMPtex_reverse_num2,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UMPtex,True,,,,
UMPtex_reverse_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UMPtex,True,,,,
UMPtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UMPtex,True,,,,
UPLA4FNF,b2256,149.80799644754114,7.7682,0.26805454,12.1315279006958,1.1142984775566231,,112645.641475366,,Metabolic (Core),False,UPLA4FNF,False,2.3033776633982614,5.320520229563106,4.441249238778312,2.3033776633982614
UPLA4FNT,b2254,75.04856249999999,25.0594,3.4008784,4.034725189208984,5.32062846472089,,112645.641475366,,Metabolic (Core),False,UPLA4FNT,False,6.540104178851733,9.453908013482469,4.677676826964937,6.540104178851733
UPP3MT,b3368,117.63095515668913,99.5416,0.60897464,4.35162878036499,7.497355702650688,,12.673703706666666,,Metabolic (Core),False,UPP3MT,False,6.6686963859233765,27.99988978075392,5.9244922415078385,6.6686963859233765
UPP3S,b3804,173.42795360893282,,,,,500.0,,500.0,Metabolic (Core),False,UPP3S,False,,,,
UPPDC1,b3997,138.0434703703704,13.6363,0.34633404,4.499661445617676,6.688917965078869,,333.147,,Metabolic (Core),False,UPPDC1,False,3.452882968078252,6.292803362674136,5.594289705348272,3.452882968078252
UPPRT,b2498,84.67583673469383,38.8371,8.904839,17.25525665283203,9.490631515381825,2.7,,2.7,Metabolic (Core),False,UPPRT,False,15.426675706203055,18.621956792053464,13.372944084106928,15.426675706203055
URACPAH,b1011,136.2454183611817,4.8635,2.7250183,28.622377395629883,4.7028383340504325,,,,Metabolic (Core),False,URACPAH,False,6.49899232627943,10.22843350742008,4.783169167025216,6.49899232627943
URATEtex_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,URATEtex,False,,,,
URATEtex_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,URATEtex,False,,,,
URATEtex_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,URATEtex,False,,,,
URATEtex_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,URATEtex,False,,,,
URATEtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,URATEtex,True,,,,
URATEtex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,URATEtex,True,,,,
URATEtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,URATEtex,True,,,,
URATEtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,URATEtex,True,,,,
URATEtpp,b2888,23.0,5.0697,5.3459682,40.41080474853516,0.6837473668876851,,112645.641475366,,Transport,False,URATEtpp,False,5.231189461447082,12.877555078855712,5.2078340999999995,5.231189461447082
URAt2pp_num1,b2497,23.0,2.6877,2.1118605,47.11788940429688,1.8401094876681463,,112645.641475366,,Metabolic (Core),False,URAt2pp,False,4.709977992731139,13.439389847991256,2.39978025,4.709977992731139
URAt2pp_num2,b1006,23.0,,3.8060918,43.09236907958984,5.511913782654467,,112645.641475366,,Metabolic (Core),False,URAt2pp,False,9.669277296849572,17.470124887414766,5.511913782654467,5.483344239657023
URAtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,URAtex,False,,,,
URAtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,URAtex,False,,,,
URAtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,URAtex,False,,,,
URAtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,URAtex,False,,,,
URAtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,URAtex,True,,,,
URAtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,URAtex,True,,,,
URAtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,URAtex,True,,,,
URAtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,URAtex,True,,,,
URDGLYCD,b0517,136.47847541820553,13.6233,14.900377,51.00733947753906,10.667159575446345,59.6125,,59.6125,Metabolic (Core),False,URDGLYCD,False,18.23015075799037,22.54954401324635,14.2618385,18.23015075799037
UREAtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UREAtex,False,,,,
UREAtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UREAtex,False,,,,
UREAtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UREAtex,False,,,,
UREAtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UREAtex,False,,,,
UREAtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,UREAtex,True,,,,
UREAtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,UREAtex,True,,,,
UREAtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,UREAtex,True,,,,
UREAtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,UREAtex,True,,,,
UREAtpp,b3927,33.2825,,,,,,112645.641475366,,Transport,False,UREAtpp,False,,,,
UREAtpp_reverse,b3927,33.2825,,,,,,112645.641475366,,Transport,False,UREAtpp,True,,,,
URIH_num1,b0651,118.05713364740296,0.1087,3.3061779,11.749534606933594,3.1687689423658694,10.85,,10.85,Metabolic (Core),False,URIH,False,1.9125674051301897,4.583295362324866,3.2374734211829344,1.9125674051301897
URIH_num2,b2162,136.2454183611817,,2.4966195,18.918052673339844,0.2977766421705213,10.85,,10.85,Metabolic (Core),False,URIH,False,2.413828842571308,7.237482938503455,2.4966195,1.9365550819084314
URIH_num3,b0030,121.23861216232469,,12.3869505,12.072550773620604,8.645785370246568,10.85,,10.85,Metabolic (Core),False,URIH,False,10.894048328819908,11.035095547955725,12.072550773620604,5.996419022210313
URIK1,b2066,97.46316781454354,150.7241,1.5567898,2.0909862518310547,9.661923757639329,324706.6666666667,,324706.6666666667,Metabolic (Core),False,URIK1,False,8.297683492834746,41.00844995236759,5.876455004735192,8.297683492834746
URIK2,b2066,97.46316781454354,150.7241,1.5567898,2.0909862518310547,9.661923757639329,324706.6666666667,,324706.6666666667,Metabolic (Core),False,URIK2,False,8.297683492834746,41.00844995236759,5.876455004735192,8.297683492834746
URIt2pp_copy1_num1,b2964,23.0,10.6977,6.308823,18.34995651245117,9.661923757639329,,112645.641475366,,Metabolic (Core),False,URIt2pp_copy1,False,10.458860027076389,11.254600817522626,10.179811878819663,10.458860027076389
URIt2pp_copy1_num2,b2393,33.2825,,3.9025805,13.50819969177246,1.82702468603913,,112645.641475366,,Metabolic (Core),False,URIt2pp_copy1,False,4.583859025053695,6.412601625937197,3.9025805,3.1327334148542736
URIt2pp_copy2,b2406,23.0,14.142,3.998274,16.7822265625,3.50353385821492,,112645.641475366,,Metabolic (Core),False,URIt2pp_copy2,False,7.593374527948778,9.60650860517873,9.070136999999999,7.593374527948778
